N,Childs,Tournament size,Crossover prob,Mutation prob,Elite size,Generations,Population size,GA CPU time,Fitness,Date
40,10,30,0.3,0.3,30,20,100,16.839286528,4434.917515509091,2024-09-19 13:37:37.690095
40,20,30,0.3,0.3,30,20,100,30.896447061000003,4207.128410583807,2024-09-19 13:38:07.953846
40,30,30,0.3,0.3,30,20,100,42.850427812,4224.423370154529,2024-09-19 13:38:20.884261
40,5,5,0.3,0.3,5,20,150,11.934342958999999,4556.630461422541,2024-09-19 13:38:21.964125
40,10,5,0.3,0.3,5,20,150,17.324840684,4640.4748751215475,2024-09-19 13:38:40.152299
40,20,5,0.3,0.3,5,20,150,29.375962585,4240.866616310018,2024-09-19 13:38:52.441625
40,5,10,0.3,0.3,5,20,150,11.928709076999999,4528.218704709455,2024-09-19 13:39:06.696619
40,30,5,0.3,0.3,5,20,150,43.992271172,4024.0758474807203,2024-09-19 13:39:25.048041
40,10,10,0.3,0.3,5,20,150,19.019144161,4557.932718196038,2024-09-19 13:39:27.629564
40,20,10,0.3,0.3,5,20,150,32.400919626,4329.737507337311,2024-09-19 13:39:58.891318
40,30,10,0.3,0.3,5,20,150,44.732698024,4308.226519465575,2024-09-19 13:40:12.697233
40,5,20,0.3,0.3,5,20,150,12.373820591000001,4452.297107078266,2024-09-19 13:40:13.429822
40,10,20,0.3,0.3,5,20,150,18.262679338999998,4341.678443155069,2024-09-19 13:40:32.755460
40,20,20,0.3,0.3,5,20,150,27.833706889,4254.190463544078,2024-09-19 13:40:42.222106
40,5,30,0.3,0.3,5,20,150,11.99874442,4491.895377258643,2024-09-19 13:40:56.295715
40,10,30,0.3,0.3,5,20,150,19.163685358,4524.699957761176,2024-09-19 13:41:17.156845
40,30,20,0.3,0.3,5,20,150,43.388031536,4247.820678942866,2024-09-19 13:41:17.267133
40,20,30,0.3,0.3,5,20,150,31.6744201,4383.7250854141985,2024-09-19 13:41:50.002008
40,30,30,0.3,0.3,5,20,150,44.718177655,4210.089809778032,2024-09-19 13:42:02.444790
40,5,5,0.3,0.3,10,20,150,11.417836617999999,4427.956082106142,2024-09-19 13:42:03.303285
40,10,5,0.3,0.3,10,20,150,17.309166959000002,4430.355260828838,2024-09-19 13:42:21.520814
40,20,5,0.3,0.3,10,20,150,30.051534292,4514.887612829668,2024-09-19 13:42:34.325763
40,5,10,0.3,0.3,10,20,150,11.703858242999999,4543.401626232731,2024-09-19 13:42:48.128052
40,30,5,0.3,0.3,10,20,150,44.758652077,4395.089548246814,2024-09-19 13:43:07.253798
40,10,10,0.3,0.3,10,20,150,19.371856629,4466.295466323315,2024-09-19 13:43:09.394076
40,20,10,0.3,0.3,10,20,150,30.704351371999998,4309.649275244101,2024-09-19 13:43:39.347529
40,5,20,0.3,0.3,10,20,150,11.604041207,4326.999523531597,2024-09-19 13:43:52.953397
40,30,10,0.3,0.3,10,20,150,45.277522151999996,4400.79276862976,2024-09-19 13:43:55.293795
40,10,20,0.3,0.3,10,20,150,17.269620494,4443.292347181581,2024-09-19 13:44:11.763728
40,20,20,0.3,0.3,10,20,150,29.510583679,4340.282813732407,2024-09-19 13:44:25.938635
40,5,30,0.3,0.3,10,20,150,12.524431532,4324.562403229827,2024-09-19 13:44:40.694234
40,30,20,0.3,0.3,10,20,150,46.424643087,4247.79436085724,2024-09-19 13:44:59.203217
40,10,30,0.3,0.3,10,20,150,19.042184099,4539.075374417924,2024-09-19 13:45:01.565983
40,20,30,0.3,0.3,10,20,150,29.659749484,4311.756873490882,2024-09-19 13:45:30.292676
40,5,5,0.3,0.3,20,20,150,11.12109164,4529.540593358616,2024-09-19 13:45:43.466057
40,30,30,0.3,0.3,10,20,150,42.943710291,4339.37208783423,2024-09-19 13:45:44.860719
40,10,5,0.3,0.3,20,20,150,17.082122241999997,4443.91049268321,2024-09-19 13:46:02.497120
40,20,5,0.3,0.3,20,20,150,30.377026813,4500.743878423512,2024-09-19 13:46:16.310551
40,5,10,0.3,0.3,20,20,150,11.062057097,4518.398976522762,2024-09-19 13:46:29.456037
40,30,5,0.3,0.3,20,20,150,42.865257652,4202.022024071655,2024-09-19 13:46:46.502168
40,10,10,0.3,0.3,20,20,150,18.328242792,4333.796756202879,2024-09-19 13:46:49.707914
40,20,10,0.3,0.3,20,20,150,28.769709788,4497.914197366811,2024-09-19 13:47:17.300464
40,5,20,0.3,0.3,20,20,150,12.278212382,4493.65896943511,2024-09-19 13:47:31.505320
40,30,10,0.3,0.3,20,20,150,43.817682706,4236.749392331356,2024-09-19 13:47:34.004933
40,10,20,0.3,0.3,20,20,150,18.08474455,4566.410686337869,2024-09-19 13:47:51.296409
40,20,20,0.3,0.3,20,20,150,29.733778235,4214.952753912919,2024-09-19 13:48:04.784462
40,5,30,0.3,0.3,20,20,150,11.781940815999999,4201.914548000356,2024-09-19 13:48:18.601005
40,30,20,0.3,0.3,20,20,150,44.752240553,4240.866616310018,2024-09-19 13:48:37.454732
40,10,30,0.3,0.3,20,20,150,17.416050071,4615.901057710656,2024-09-19 13:48:37.818127
40,20,30,0.3,0.3,20,20,150,31.585468843,4503.088582962357,2024-09-19 13:49:10.071792
40,30,30,0.3,0.3,20,20,150,45.697218637,4037.011648078899,2024-09-19 13:49:24.006183
40,5,5,0.3,0.3,30,20,150,12.607951084,4528.396059004863,2024-09-19 13:49:24.877113
40,10,5,0.3,0.3,30,20,150,18.365539992000002,4296.003256747753,2024-09-19 13:49:44.126960
40,20,5,0.3,0.3,30,20,150,30.507378140999997,4250.996201490442,2024-09-19 13:49:56.327243
40,5,10,0.3,0.3,30,20,150,12.781893196999999,4709.449823409924,2024-09-19 13:50:11.279541
40,30,5,0.3,0.3,30,20,150,45.865227749,4295.880298485454,2024-09-19 13:50:30.992243
40,10,10,0.3,0.3,30,20,150,19.04430427,4578.714970466517,2024-09-19 13:50:32.167690
40,20,10,0.3,0.3,30,20,150,31.426877680999997,4266.975518175779,2024-09-19 13:51:03.590152
40,5,20,0.3,0.3,30,20,150,11.834659975000001,4430.185789223281,2024-09-19 13:51:17.236932
40,30,10,0.3,0.3,30,20,150,45.498151263000004,4180.297419917021,2024-09-19 13:51:18.313136
40,10,20,0.3,0.3,30,20,150,17.782294512,4398.226262816263,2024-09-19 13:51:36.965179
40,20,20,0.3,0.3,30,20,150,31.597447996,4351.724534833596,2024-09-19 13:51:51.087779
40,5,30,0.3,0.3,30,20,150,11.370303517,4584.1286077563545,2024-09-19 13:52:04.585274
40,30,20,0.3,0.3,30,20,150,45.734509233,4262.354409206384,2024-09-19 13:52:23.672545
40,10,30,0.3,0.3,30,20,150,18.12111226,4305.48732312486,2024-09-19 13:52:24.525244
40,20,30,0.3,0.3,30,20,150,32.304517329,4272.752748801229,2024-09-19 13:52:57.081167
40,30,30,0.3,0.3,30,20,150,45.149076220000005,4733.332418940892,2024-09-19 13:53:10.219782
40,5,5,0.3,0.3,5,20,200,12.921262216,4330.650320565053,2024-09-19 13:53:12.012648
40,10,5,0.3,0.3,5,20,200,18.868122987,4533.485689795549,2024-09-19 13:53:31.120258
40,20,5,0.3,0.3,5,20,200,31.916340575,4409.0632419428275,2024-09-19 13:53:45.095261
40,5,10,0.3,0.3,5,20,200,14.137678147,4316.681812065295,2024-09-19 13:54:01.382867
40,30,5,0.3,0.3,5,20,200,43.339792966999994,4238.527488395959,2024-09-19 13:54:15.757895
40,10,10,0.3,0.3,5,20,200,18.742642345,4535.568771435365,2024-09-19 13:54:22.011159
40,20,10,0.3,0.3,5,20,200,34.264021259,4514.4445769639215,2024-09-19 13:54:51.329241
40,5,20,0.3,0.3,5,20,200,13.085263501,4422.006614534269,2024-09-19 13:55:06.457508
40,30,10,0.3,0.3,5,20,200,47.238322352000004,4440.570564031192,2024-09-19 13:55:10.082691
40,10,20,0.3,0.3,5,20,200,18.980723186,4495.300932701383,2024-09-19 13:55:27.284285
40,20,20,0.3,0.3,5,20,200,32.650197296,4245.617564921339,2024-09-19 13:55:43.724948
40,5,30,0.3,0.3,5,20,200,13.510400065,4564.113568456244,2024-09-19 13:55:59.457055
40,30,20,0.3,0.3,5,20,200,45.616454336,4241.102120391304,2024-09-19 13:56:14.618161
40,10,30,0.3,0.3,5,20,200,19.265890755,4508.632037007604,2024-09-19 13:56:20.417069
40,20,30,0.3,0.3,5,20,200,33.765410751999994,4364.480594990848,2024-09-19 13:56:49.661103
40,5,5,0.3,0.3,10,20,200,13.99164309,4330.25963759556,2024-09-19 13:57:05.624285
40,30,30,0.3,0.3,5,20,200,47.559537311,4252.999176462286,2024-09-19 13:57:08.885885
40,10,5,0.3,0.3,10,20,200,19.170448808,4322.460255897726,2024-09-19 13:57:26.509472
40,20,5,0.3,0.3,10,20,200,31.102034845,4458.700532006382,2024-09-19 13:57:40.969424
40,5,10,0.3,0.3,10,20,200,13.774115893,4688.8734425184675,2024-09-19 13:57:56.726227
40,30,5,0.3,0.3,10,20,200,43.675420584,4335.513750843407,2024-09-19 13:58:11.241937
40,10,10,0.3,0.3,10,20,200,19.843145312,4529.851139538434,2024-09-19 13:58:18.358369
40,20,10,0.3,0.3,10,20,200,34.061127137999996,4436.947583280789,2024-09-19 13:58:46.767224
40,5,20,0.3,0.3,10,20,200,13.776420177,4482.176476545938,2024-09-19 13:59:02.523281
40,30,10,0.3,0.3,10,20,200,46.234457719,4221.287650540633,2024-09-19 13:59:05.393453
40,10,20,0.3,0.3,10,20,200,18.514070655999998,4243.419194245948,2024-09-19 13:59:22.893075
40,20,20,0.3,0.3,10,20,200,32.813670782,4272.654444041819,2024-09-19 13:59:39.248150
40,5,30,0.3,0.3,10,20,200,12.759905928,4732.387029811206,2024-09-19 13:59:54.081477
40,30,20,0.3,0.3,10,20,200,45.865305287999995,4228.342631230885,2024-09-19 14:00:09.816938
40,10,30,0.3,0.3,10,20,200,19.737748191,4481.207449543889,2024-09-19 14:00:15.614015
40,20,30,0.3,0.3,10,20,200,33.063439495999994,4439.119632746399,2024-09-19 14:00:44.070241
40,5,5,0.3,0.3,20,20,200,12.662506344999999,4322.472244234754,2024-09-19 14:00:58.747059
40,30,30,0.3,0.3,10,20,200,48.972428639,4403.230611721198,2024-09-19 14:01:04.992153
40,10,5,0.3,0.3,20,20,200,19.141038205,4477.112682889163,2024-09-19 14:01:19.557325
40,20,5,0.3,0.3,20,20,200,30.987471402999997,4108.04978765637,2024-09-19 14:01:37.181748
40,5,10,0.3,0.3,20,20,200,13.198635155,4545.476436853579,2024-09-19 14:01:52.359611
40,30,5,0.3,0.3,20,20,200,47.34290051,4299.186600525639,2024-09-19 14:02:08.176421
40,10,10,0.3,0.3,20,20,200,19.195186233,4458.837101643262,2024-09-19 14:02:13.448499
40,20,10,0.3,0.3,20,20,200,33.287273833,4257.869479463237,2024-09-19 14:02:42.826033
40,5,20,0.3,0.3,20,20,200,13.459418032999999,4567.633414990861,2024-09-19 14:02:58.308658
40,30,10,0.3,0.3,20,20,200,47.306740811000004,4279.962389711439,2024-09-19 14:03:01.242376
40,10,20,0.3,0.3,20,20,200,18.274077787,4254.578880991958,2024-09-19 14:03:18.300342
40,20,20,0.3,0.3,20,20,200,34.186515332999996,4261.797322800092,2024-09-19 14:03:36.673178
40,5,30,0.3,0.3,20,20,200,13.678036837,4455.989929543332,2024-09-19 14:03:52.312955
40,30,20,0.3,0.3,20,20,200,44.732950877,4187.269674645024,2024-09-19 14:04:03.803862
40,10,30,0.3,0.3,20,20,200,18.699336445,4522.287035280659,2024-09-19 14:04:12.868935
40,20,30,0.3,0.3,20,20,200,34.104699468999996,4396.501942633202,2024-09-19 14:04:38.942157
40,5,5,0.3,0.3,30,20,200,13.64491226,4330.25963759556,2024-09-19 14:04:54.676921
40,30,30,0.3,0.3,20,20,200,47.013693524999994,4211.36176104139,2024-09-19 14:05:00.848427
40,10,5,0.3,0.3,30,20,200,19.1172903,4511.355941166786,2024-09-19 14:05:15.376941
40,20,5,0.3,0.3,30,20,200,30.328378724999997,4202.405970715972,2024-09-19 14:05:32.278763
40,5,10,0.3,0.3,30,20,200,13.815348133,4759.302628743675,2024-09-19 14:05:48.059005
40,30,5,0.3,0.3,30,20,200,43.174821213,4436.711331981977,2024-09-19 14:05:59.374965
40,10,10,0.3,0.3,30,20,200,17.968598588,4331.680574973365,2024-09-19 14:06:07.787343
40,20,10,0.3,0.3,30,20,200,31.062263492,4224.334737621469,2024-09-19 14:06:31.766962
40,5,20,0.3,0.3,30,20,200,14.986733605000001,4434.592636368265,2024-09-19 14:06:48.672882
40,30,10,0.3,0.3,30,20,200,46.436941063999996,4314.474935989651,2024-09-19 14:06:54.864940
40,10,20,0.3,0.3,30,20,200,18.639320936,4295.9529707689235,2024-09-19 14:07:09.051179
40,20,20,0.3,0.3,30,20,200,34.043241896,4242.665292751441,2024-09-19 14:07:30.115296
40,5,30,0.3,0.3,30,20,200,13.255966747999999,4598.63359765095,2024-09-19 14:07:45.619318
40,30,20,0.3,0.3,30,20,200,43.88913109000001,4359.798305903212,2024-09-19 14:07:53.915026
40,10,30,0.3,0.3,30,20,200,18.717664481,4264.607473069245,2024-09-19 14:08:06.052454
40,20,30,0.3,0.3,30,20,200,35.682032802,4411.906218717133,2024-09-19 14:08:30.425616
40,30,30,0.3,0.3,30,20,200,43.313376688,4328.134910335889,2024-09-19 14:08:50.007042
50,5,5,0.3,0.3,5,20,50,14.289146048,5997.973200892536,2024-09-19 17:33:17.521122
50,10,5,0.3,0.3,5,20,50,26.792020390999998,5878.1403909339215,2024-09-19 17:38:06.300095
50,20,5,0.3,0.3,5,20,50,47.792188899,5666.731807869744,2024-09-19 17:38:55.407099
50,5,10,0.3,0.3,5,20,50,14.542180153,6019.006827940288,2024-09-19 17:39:12.023689
50,30,5,0.3,0.3,5,20,50,69.747178362,5702.543904780914,2024-09-19 17:39:22.670837
50,10,10,0.3,0.3,5,20,50,26.206446752,5978.958702621165,2024-09-19 17:39:40.174840
50,20,10,0.3,0.3,5,20,50,47.441442395,5705.212191587667,2024-09-19 17:40:11.486545
50,5,20,0.3,0.3,5,20,50,14.558809405,5963.188345060625,2024-09-19 17:40:28.032939
50,30,10,0.3,0.3,5,20,50,68.84894757199999,5636.323268031007,2024-09-19 17:40:50.045100
50,10,20,0.3,0.3,5,20,50,25.199483610999998,6023.784832309781,2024-09-19 17:40:54.884396
50,20,20,0.3,0.3,5,20,50,47.024535492,5945.1563953264695,2024-09-19 17:41:38.551096
50,5,30,0.3,0.3,5,20,50,14.736172526,5755.04468416003,2024-09-19 17:41:55.215526
50,30,20,0.3,0.3,5,20,50,67.35971578,6007.339397883976,2024-09-19 17:42:03.218069
50,10,30,0.3,0.3,5,20,50,25.717168815,5921.01288436225,2024-09-19 17:42:22.690900
50,20,30,0.3,0.3,5,20,50,50.160750898,5515.5416713097675,2024-09-19 17:42:54.541733
50,5,5,0.3,0.3,10,20,50,14.735532721,5997.973200892536,2024-09-19 17:43:11.494272
50,30,30,0.3,0.3,5,20,50,73.319019349,5705.018106227617,2024-09-19 17:43:36.778903
50,10,5,0.3,0.3,10,20,50,26.177106592,5823.2235928340115,2024-09-19 17:43:39.507687
50,20,5,0.3,0.3,10,20,50,47.783097107,5842.947431509686,2024-09-19 17:44:26.035362
50,5,10,0.3,0.3,10,20,50,14.940113889,6019.006827940288,2024-09-19 17:44:43.148954
50,30,5,0.3,0.3,10,20,50,71.34947023000001,5676.889445758174,2024-09-19 17:44:51.663650
50,10,10,0.3,0.3,10,20,50,26.271743776,6019.0046627161555,2024-09-19 17:45:11.280554
50,20,10,0.3,0.3,10,20,50,46.622517117,5688.692455096565,2024-09-19 17:45:40.225652
50,5,20,0.3,0.3,10,20,50,13.96121412,5963.188345060625,2024-09-19 17:45:56.033012
50,30,10,0.3,0.3,10,20,50,69.64286588499999,5662.428181772739,2024-09-19 17:46:22.618933
50,10,20,0.3,0.3,10,20,50,26.843605933,5992.652311760842,2024-09-19 17:46:25.001614
50,20,20,0.3,0.3,10,20,50,48.236998803999995,5968.327235657149,2024-09-19 17:47:11.928881
50,5,30,0.3,0.3,10,20,50,16.602704805000002,5755.04468416003,2024-09-19 17:47:30.472078
50,30,20,0.3,0.3,10,20,50,69.174669537,5591.647703585194,2024-09-19 17:47:34.684311
50,10,30,0.3,0.3,10,20,50,26.135091095,5763.536840014426,2024-09-19 17:47:58.376437
50,20,30,0.3,0.3,10,20,50,48.781745423000004,5608.877824571656,2024-09-19 17:48:24.635751
50,5,5,0.3,0.3,20,20,50,14.964717949,5997.973200892536,2024-09-19 17:48:41.659602
50,10,5,0.3,0.3,20,20,50,24.289844349000003,5890.410677775011,2024-09-19 17:49:07.711077
50,30,30,0.3,0.3,10,20,50,68.57368590899999,5727.452986857291,2024-09-19 17:49:07.805351
50,20,5,0.3,0.3,20,20,50,45.617290309,5688.75710796905,2024-09-19 17:49:54.352029
50,5,10,0.3,0.3,20,20,50,14.435037289,6030.333076180367,2024-09-19 17:50:10.823810
50,30,5,0.3,0.3,20,20,50,66.53442669900001,5830.464465575607,2024-09-19 17:50:15.076232
50,10,10,0.3,0.3,20,20,50,24.824487866,5988.570930185664,2024-09-19 17:50:37.355236
50,20,10,0.3,0.3,20,20,50,47.699184102,5948.551732245676,2024-09-19 17:51:03.878512
50,5,20,0.3,0.3,20,20,50,14.704406023,5963.188345060625,2024-09-19 17:51:20.489965
50,30,10,0.3,0.3,20,20,50,68.727284254,5614.695767853562,2024-09-19 17:51:47.050966
50,10,20,0.3,0.3,20,20,50,26.50875773,5977.5774737652655,2024-09-19 17:51:48.910630
50,20,20,0.3,0.3,20,20,50,48.047534061,5932.29254475321,2024-09-19 17:52:36.322692
50,5,30,0.3,0.3,20,20,50,15.142867826,5755.04468416003,2024-09-19 17:52:53.312939
50,30,20,0.3,0.3,20,20,50,67.60558109399999,5894.818953267949,2024-09-19 17:52:57.014313
50,10,30,0.3,0.3,20,20,50,27.107444866,5611.095252463348,2024-09-19 17:53:22.095258
50,20,30,0.3,0.3,20,20,50,49.00677384,5636.919093134693,2024-09-19 17:53:47.012545
50,5,5,0.3,0.3,30,20,50,14.365372708,5997.973200892536,2024-09-19 17:54:03.505230
50,30,30,0.3,0.3,20,20,50,65.3278514,5752.709687785953,2024-09-19 17:54:28.240407
50,10,5,0.3,0.3,30,20,50,26.554769869,5823.2235928340115,2024-09-19 17:54:31.809953
50,20,5,0.3,0.3,30,20,50,49.614323696,5349.975435734476,2024-09-19 17:55:18.945002
50,5,10,0.3,0.3,30,20,50,14.542467785999998,6019.006827940288,2024-09-19 17:55:35.498994
50,30,5,0.3,0.3,30,20,50,67.87980658400001,5824.399357991113,2024-09-19 17:55:40.416862
50,10,10,0.3,0.3,30,20,50,26.033928775,6021.296370146793,2024-09-19 17:56:03.390465
50,20,10,0.3,0.3,30,20,50,48.683919948,5915.952115642956,2024-09-19 17:56:30.381498
50,5,20,0.3,0.3,30,20,50,14.750372848000001,5963.188345060625,2024-09-19 17:56:47.209958
50,30,10,0.3,0.3,30,20,50,69.752313343,5531.0108682013915,2024-09-19 17:57:14.299309
50,10,20,0.3,0.3,30,20,50,25.478742549,6010.8284925968965,2024-09-19 17:57:14.445909
50,20,20,0.3,0.3,30,20,50,49.308263434000004,5953.801104197703,2024-09-19 17:58:04.661227
50,5,30,0.3,0.3,30,20,50,14.813099196,5755.04468416003,2024-09-19 17:58:21.375167
50,30,20,0.3,0.3,30,20,50,69.831599721,5897.719252201462,2024-09-19 17:58:25.116189
50,10,30,0.3,0.3,30,20,50,25.421491262,5853.65606947579,2024-09-19 17:58:48.298575
50,20,30,0.3,0.3,30,20,50,47.821570580999996,5620.988342175108,2024-09-19 17:59:13.876131
50,5,5,0.3,0.3,5,20,100,17.820552334,6013.4107665168885,2024-09-19 17:59:33.598770
50,30,30,0.3,0.3,30,20,50,68.15563099100001,5610.69235208366,2024-09-19 17:59:57.383655
50,10,5,0.3,0.3,5,20,100,26.819550971,5821.170952145432,2024-09-19 18:00:02.354543
50,20,5,0.3,0.3,5,20,100,50.728086276000006,5559.954992542974,2024-09-19 18:00:48.996159
50,5,10,0.3,0.3,5,20,100,17.090745048,5832.878015195754,2024-09-19 18:01:08.333420
50,30,5,0.3,0.3,5,20,100,68.270491313,5645.858756652987,2024-09-19 18:01:11.233478
50,10,10,0.3,0.3,5,20,100,26.068636885000004,5745.539779357116,2024-09-19 18:01:36.396481
50,20,10,0.3,0.3,5,20,100,49.029147173000005,5707.240209527449,2024-09-19 18:02:01.261067
50,5,20,0.3,0.3,5,20,100,17.135969567,5869.296871094422,2024-09-19 18:02:20.417121
50,30,10,0.3,0.3,5,20,100,69.11934336799999,5920.64165457692,2024-09-19 18:02:46.731876
50,10,20,0.3,0.3,5,20,100,27.457689424999998,5949.140475321583,2024-09-19 18:02:49.986819
50,20,20,0.3,0.3,5,20,100,46.261893895,5787.825272291634,2024-09-19 18:03:34.160737
50,5,30,0.3,0.3,5,20,100,18.671492119,5675.428006286335,2024-09-19 18:03:54.900779
50,30,20,0.3,0.3,5,20,100,69.240788002,5700.590595998345,2024-09-19 18:03:59.825112
50,10,30,0.3,0.3,5,20,100,28.115713412999998,5645.131095379134,2024-09-19 18:04:24.370922
50,20,30,0.3,0.3,5,20,100,51.069021085,5655.594294481787,2024-09-19 18:04:51.826788
50,5,5,0.3,0.3,10,20,100,17.709821003000002,6013.4107665168885,2024-09-19 18:05:11.421315
50,30,30,0.3,0.3,5,20,100,71.101629205,5668.306986889746,2024-09-19 18:05:36.193932
50,10,5,0.3,0.3,10,20,100,27.164668819,5855.859256431273,2024-09-19 18:05:40.348047
50,20,5,0.3,0.3,10,20,100,47.757993311999996,5473.462594595408,2024-09-19 18:06:25.067204
50,5,10,0.3,0.3,10,20,100,17.335533458,5832.878015195754,2024-09-19 18:06:44.460405
50,30,5,0.3,0.3,10,20,100,70.207271726,5918.244392266894,2024-09-19 18:06:51.038150
50,10,10,0.3,0.3,10,20,100,28.702298934999998,5821.898609194929,2024-09-19 18:07:14.886892
50,20,10,0.3,0.3,10,20,100,47.887590232,5838.0865326806925,2024-09-19 18:07:40.035523
50,5,20,0.3,0.3,10,20,100,16.939664588,5869.296871094422,2024-09-19 18:07:59.116117
50,30,10,0.3,0.3,10,20,100,69.908107783,5810.805707566964,2024-09-19 18:08:25.655108
50,10,20,0.3,0.3,10,20,100,28.049035849,6006.832931098394,2024-09-19 18:08:29.052600
50,20,20,0.3,0.3,10,20,100,47.494695356,5997.625074813652,2024-09-19 18:09:14.339893
50,5,30,0.3,0.3,10,20,100,18.277364933,5675.428006286335,2024-09-19 18:09:34.560732
50,30,20,0.3,0.3,10,20,100,68.241327849,5698.9760293057325,2024-09-19 18:09:38.186585
50,10,30,0.3,0.3,10,20,100,30.400666921,5666.759176323148,2024-09-19 18:10:06.430921
50,20,30,0.3,0.3,10,20,100,51.208631409999995,5674.469618498636,2024-09-19 18:10:30.234449
50,5,5,0.3,0.3,20,20,100,18.922828668999998,6013.4107665168885,2024-09-19 18:10:51.281852
50,30,30,0.3,0.3,10,20,100,71.603734937,5721.318923796225,2024-09-19 18:11:18.889364
50,10,5,0.3,0.3,20,20,100,28.549028762000003,5846.782056487618,2024-09-19 18:11:21.840459
60,5,5,0.3,0.3,5,20,50,20.509764031,6039.464076481753,2024-09-19 21:08:35.737541
60,10,5,0.3,0.3,5,20,50,36.570686882,6127.772941232382,2024-09-19 21:16:07.857920
60,20,5,0.3,0.3,5,20,50,69.69658644900001,5994.828305595533,2024-09-19 21:16:58.440279
60,5,10,0.3,0.3,5,20,50,19.639097919,5786.839220564458,2024-09-19 21:17:19.726296
60,30,5,0.3,0.3,5,20,50,99.857618628,5704.518816972706,2024-09-19 21:17:47.234849
60,10,10,0.3,0.3,5,20,50,36.010698573,5572.460882029757,2024-09-19 21:17:57.123352
60,20,10,0.3,0.3,5,20,50,70.677520558,5831.984089255166,2024-09-19 21:18:57.957897
60,5,20,0.3,0.3,5,20,50,20.337805914,6160.459555905662,2024-09-19 21:19:19.995475
60,30,10,0.3,0.3,5,20,50,105.822088814,6113.429038612114,2024-09-19 21:19:42.334589
60,10,20,0.3,0.3,5,20,50,34.665325751000005,6017.811994831329,2024-09-19 21:19:56.063403
60,20,20,0.3,0.3,5,20,50,67.70784739,6120.345781476801,2024-09-19 21:20:50.432591
60,5,30,0.3,0.3,5,20,50,20.072590808999998,6148.635292689378,2024-09-19 21:21:12.225498
60,30,20,0.3,0.3,5,20,50,101.957657632,6080.152529630568,2024-09-19 21:21:37.928282
60,10,30,0.3,0.3,5,20,50,34.081237897,6090.2550066608055,2024-09-19 21:21:47.486104
60,20,30,0.3,0.3,5,20,50,69.16787742999999,5891.734116055219,2024-09-19 21:22:47.189111
60,5,5,0.3,0.3,10,20,50,20.453847724,6103.535518630999,2024-09-19 21:23:09.387632
60,30,30,0.3,0.3,5,20,50,102.947600548,6012.939906749354,2024-09-19 21:23:29.786862
60,10,5,0.3,0.3,10,20,50,36.31984772,6021.810251739289,2024-09-19 21:23:47.030290
60,20,5,0.3,0.3,10,20,50,67.208860867,5834.9093077150665,2024-09-19 21:24:37.466906
60,5,10,0.3,0.3,10,20,50,19.897577459,5786.839220564458,2024-09-19 21:24:59.110343
60,30,5,0.3,0.3,10,20,50,100.945253478,5907.157418225868,2024-09-19 21:25:27.567622
60,10,10,0.3,0.3,10,20,50,36.405168049000004,5937.567468717865,2024-09-19 21:25:36.837935
60,20,10,0.3,0.3,10,20,50,69.23291471600001,5763.069744484158,2024-09-19 21:26:36.843672
60,5,20,0.3,0.3,10,20,50,19.408496930000002,6160.459555905662,2024-09-19 21:26:58.131620
60,30,10,0.3,0.3,10,20,50,100.46265877900001,5969.024174945327,2024-09-19 21:27:16.584773
60,10,20,0.3,0.3,10,20,50,35.661140844,6058.49700707954,2024-09-19 21:27:35.094241
60,20,20,0.3,0.3,10,20,50,67.81056399399999,5805.558008712207,2024-09-19 21:28:24.827577
60,5,30,0.3,0.3,10,20,50,20.513248411,6133.80602909447,2024-09-19 21:28:47.036394
60,30,20,0.3,0.3,10,20,50,102.512076984,5893.13339862897,2024-09-19 21:29:16.886978
60,10,30,0.3,0.3,10,20,50,33.590011153,6079.801065493153,2024-09-19 21:29:22.091769
60,20,30,0.3,0.3,10,20,50,67.917337863,6046.13247668968,2024-09-19 21:30:24.961300
60,5,5,0.3,0.3,20,20,50,20.654618947,6110.465508992391,2024-09-19 21:30:47.253911
60,30,30,0.3,0.3,10,20,50,100.15171159100001,5781.313854896742,2024-09-19 21:31:02.472203
60,10,5,0.3,0.3,20,20,50,35.408420262,5938.139657332239,2024-09-19 21:31:23.993999
60,20,5,0.3,0.3,20,20,50,69.468134628,5714.8616024355815,2024-09-19 21:32:13.017167
60,5,10,0.3,0.3,20,20,50,19.777248497,5786.839220564458,2024-09-19 21:32:34.580287
60,30,5,0.3,0.3,20,20,50,102.600305343,5880.48143628526,2024-09-19 21:33:06.037357
60,10,10,0.3,0.3,20,20,50,35.844517769,5936.530726586073,2024-09-19 21:33:11.544109
